method,cost_weight,stretch_opt_weight,stretch_avg_weight,length_weight,dist_thresh,adjusted_rand_index_mean,adjusted_rand_index_std,adjusted_rand_index_min,adjusted_rand_index_max,adjusted_mutual_info_mean,adjusted_mutual_info_std,adjusted_mutual_info_min,adjusted_mutual_info_max,homogeneity_mean,homogeneity_std,homogeneity_min,homogeneity_max,completeness_mean,completeness_std,completeness_min,completeness_max,v_measure_mean,v_measure_std,v_measure_min,v_measure_max,v_measure_perfect_count,pairwise_f1_mean,pairwise_f1_std,pairwise_f1_min,pairwise_f1_max,n_pieces_succeeded
ward,1.0,0.3,0.0,0.3,0.5,0.29176233766233767,0.34232413516521626,-0.0606,1.0,0.31436493506493507,0.33430880536096996,-0.1243,1.0,0.8746337662337662,0.2246774441833815,0.1573,1.0,0.37332337662337667,0.32331716079806294,0.0,1.0,0.4314909090909091,0.32500035571681557,0.0,1.0,9,0.5005285714285713,0.310820514398079,0.0,1.0,77
complete,3.0,0.3,0.0,0.3,0.5,0.3246844155844156,0.34597284972110015,-0.0606,1.0,0.3343103896103896,0.3410730658608098,-0.1243,1.0,0.8745532467532466,0.2248270201354034,0.1844,1.0,0.3899766233766234,0.32742912265500207,0.0,1.0,0.44648051948051953,0.32848009567837283,0.0,1.0,10,0.5348233766233765,0.3181851122967568,0.0,1.0,77
ward,1.0,0.3,0.3,0.3,0.5,0.2890103896103896,0.3443329186312208,-0.0606,1.0,0.3110077922077922,0.3364074102239236,-0.1243,1.0,0.8744376623376623,0.2254186293359051,0.1573,1.0,0.37171558441558444,0.3242277194239263,0.0,1.0,0.4291051948051948,0.3260104539380756,0.0,1.0,9,0.4865662337662337,0.3228501938841144,0.0,1.0,77
weighted,3.0,0.7,0.3,0.0,0.5,0.30384675324675325,0.3365804871165891,-0.0606,1.0,0.3138532467532467,0.3337771628459781,-0.1243,1.0,0.8744181818181819,0.23290951965247397,0.1844,1.0,0.3826805194805195,0.3258692710709335,0.0,1.0,0.43547012987012984,0.3237805959327713,0.0,1.0,9,0.5024610389610389,0.3320709078385019,0.0,1.0,77
complete,3.0,0.3,0.3,0.3,0.5,0.324448051948052,0.34848602670393175,-0.0606,1.0,0.333935064935065,0.3416599364091051,-0.1243,1.0,0.874403896103896,0.22498422423283715,0.1844,1.0,0.39012077922077926,0.328138423173863,0.0,1.0,0.4459623376623378,0.32863118001439273,0.0,1.0,10,0.5289844155844154,0.32383743038068896,0.0,1.0,77
ward,3.0,0.7,1.0,1.0,0.5,0.2951883116883117,0.34473199301231167,-0.0606,1.0,0.31737272727272725,0.3371084613455198,-0.1243,1.0,0.8742077922077923,0.2256958421992633,0.1573,1.0,0.37510389610389616,0.32388339670342015,0.0,1.0,0.43262467532467536,0.32652078319558897,0.0,1.0,9,0.49747792207792196,0.32053818972316994,0.0,1.0,77
weighted,2.0,0.0,0.3,0.0,0.5,0.32784285714285716,0.35336271657033463,-0.0606,1.0,0.3341805194805195,0.34772508809868274,-0.1243,1.0,0.8741428571428571,0.22823766288820063,0.0911,1.0,0.3982389610389611,0.33291597869679945,0.0,1.0,0.44847662337662336,0.3316117714828607,0.0,1.0,10,0.5273636363636364,0.3315559300956357,0.0,1.0,77
weighted,1.0,0.0,0.0,0.0,0.5,0.32454935064935064,0.3492007057398205,-0.0606,1.0,0.33132727272727275,0.3451592388525755,-0.1243,1.0,0.8740935064935065,0.2290655253260501,0.0911,1.0,0.39071688311688313,0.32779830011627004,0.0,1.0,0.44609870129870133,0.33052201392134994,0.0,1.0,10,0.5365688311688311,0.32317574297382806,0.0,1.0,77
weighted,3.0,0.0,0.0,0.0,0.5,0.32454935064935064,0.3492007057398205,-0.0606,1.0,0.33132727272727275,0.3451592388525755,-0.1243,1.0,0.8740935064935065,0.2290655253260501,0.0911,1.0,0.39071688311688313,0.32779830011627004,0.0,1.0,0.44609870129870133,0.33052201392134994,0.0,1.0,10,0.5365688311688311,0.32317574297382806,0.0,1.0,77
weighted,2.0,0.0,0.0,0.0,0.5,0.32454935064935064,0.3492007057398205,-0.0606,1.0,0.33132727272727275,0.3451592388525755,-0.1243,1.0,0.8740935064935065,0.2290655253260501,0.0911,1.0,0.39071688311688313,0.32779830011627004,0.0,1.0,0.44609870129870133,0.33052201392134994,0.0,1.0,10,0.5365688311688311,0.32317574297382806,0.0,1.0,77
weighted,0.3,0.0,0.0,0.0,0.5,0.32454935064935064,0.3492007057398205,-0.0606,1.0,0.33132727272727275,0.3451592388525755,-0.1243,1.0,0.8740935064935065,0.2290655253260501,0.0911,1.0,0.39071688311688313,0.32779830011627004,0.0,1.0,0.44609870129870133,0.33052201392134994,0.0,1.0,10,0.5365688311688311,0.32317574297382806,0.0,1.0,77
complete,2.0,0.0,0.0,0.3,0.5,0.35555194805194806,0.35969855258253586,-0.0606,1.0,0.36171558441558443,0.35290300571890526,-0.1243,1.0,0.873987012987013,0.22902022615302267,0.0911,1.0,0.4098402597402597,0.3307197904687966,0.0,1.0,0.46411428571428576,0.3375869260695106,0.0,1.0,10,0.5824999999999999,0.3100670183108095,0.0,1.0,77
ward,3.0,0.7,0.7,1.0,0.5,0.2975285714285715,0.34355777481847055,-0.0606,1.0,0.31941948051948055,0.33610507325814054,-0.1243,1.0,0.8739727272727273,0.22633654612841736,0.1573,1.0,0.37608181818181824,0.32338980970350756,0.0,1.0,0.43392597402597405,0.3261301307492039,0.0,1.0,9,0.5055350649350648,0.3144494160655364,0.0,1.0,77
average,2.0,0.7,0.0,0.0,0.5,0.2844649350649351,0.3264096127015208,-0.0552,1.0,0.2947948051948052,0.3226415307669045,-0.1003,1.0,0.8739168831168832,0.23855500844170657,0.1573,1.0,0.37452597402597404,0.3148608426502744,0.0,1.0,0.4280467532467532,0.3142360927232549,0.0,1.0,8,0.488042857142857,0.33844816305064535,0.0,1.0,77
average,3.0,0.3,0.0,0.0,0.5,0.3233337662337662,0.34432303528238595,-0.0606,1.0,0.33038571428571434,0.33990049908236064,-0.1243,1.0,0.8738467532467533,0.23860330583291098,0.0911,1.0,0.39554155844155847,0.3261185085969812,0.0,1.0,0.44642857142857145,0.32881920617948196,0.0,1.0,9,0.5337870129870128,0.32880624553688875,0.0,1.0,77
average,3.0,0.0,0.0,0.0,0.5,0.34771298701298703,0.3563917082389366,-0.0606,1.0,0.3497571428571429,0.35238925512039143,-0.1243,1.0,0.8738,0.23202221064752884,0.0435,1.0,0.4070389610389611,0.3295218583120308,0.0,1.0,0.45973636363636367,0.33575542850204976,0.0,1.0,10,0.5587922077922078,0.33108356059328237,0.0,1.0,77
average,0.3,0.0,0.0,0.0,0.5,0.34771298701298703,0.3563917082389366,-0.0606,1.0,0.3497571428571429,0.35238925512039143,-0.1243,1.0,0.8738,0.23202221064752884,0.0435,1.0,0.4070389610389611,0.3295218583120308,0.0,1.0,0.45973636363636367,0.33575542850204976,0.0,1.0,10,0.5587922077922078,0.33108356059328237,0.0,1.0,77
average,1.0,0.0,0.0,0.0,0.5,0.34771298701298703,0.3563917082389366,-0.0606,1.0,0.3497571428571429,0.35238925512039143,-0.1243,1.0,0.8738,0.23202221064752884,0.0435,1.0,0.4070389610389611,0.3295218583120308,0.0,1.0,0.45973636363636367,0.33575542850204976,0.0,1.0,10,0.5587922077922078,0.33108356059328237,0.0,1.0,77
average,2.0,0.0,0.0,0.0,0.5,0.34771298701298703,0.3563917082389366,-0.0606,1.0,0.3497571428571429,0.35238925512039143,-0.1243,1.0,0.8738,0.23202221064752884,0.0435,1.0,0.4070389610389611,0.3295218583120308,0.0,1.0,0.45973636363636367,0.33575542850204976,0.0,1.0,10,0.5587922077922078,0.33108356059328237,0.0,1.0,77
weighted,3.0,0.0,0.3,0.0,0.5,0.32552987012987017,0.35119060502215504,-0.0606,1.0,0.33178181818181823,0.34556195329567946,-0.1243,1.0,0.8737948051948052,0.22958293575219915,0.0911,1.0,0.3958454545454546,0.33199598282089043,0.0,1.0,0.44643116883116885,0.3303340584882751,0.0,1.0,10,0.527055844155844,0.32988244797023203,0.0,1.0,77
ward,2.0,0.3,1.0,0.7,0.5,0.30044805194805196,0.34524849910255767,-0.0606,1.0,0.3208233766233767,0.3376444590871213,-0.1243,1.0,0.8735688311688313,0.2265849958121792,0.1573,1.0,0.3773454545454546,0.3235648727765782,0.0,1.0,0.4350740259740259,0.32682034001883253,0.0,1.0,9,0.5044701298701297,0.32097461851547077,0.0,1.0,77
ward,0.3,0.7,1.0,0.3,0.5,0.25874155844155844,0.32109665994236486,-0.0478,1.0,0.28087142857142855,0.31525639569694586,-0.1408,1.0,0.873548051948052,0.23666646573331546,0.1573,1.0,0.3605662337662338,0.31192205595262346,0.0,1.0,0.4158844155844156,0.3122742975334075,0.0,1.0,7,0.4335857142857143,0.3402864662994514,0.0,1.0,77
ward,0.3,1.0,0.3,0.3,0.5,0.22688571428571427,0.3008648834736395,-0.0385,1.0,0.25252987012987016,0.2949017468185065,-0.1133,1.0,0.8733363636363636,0.2282358650743949,0.1573,1.0,0.3436337662337663,0.3002485985608651,0.0,1.0,0.4001142857142857,0.2984612762692708,0.0,1.0,6,0.410212987012987,0.3306622576928101,0.0,1.0,77
weighted,3.0,0.7,1.0,0.0,0.5,0.3043545454545455,0.33719585951512515,-0.0552,1.0,0.31434805194805193,0.3335562133003522,-0.1003,1.0,0.8731844155844156,0.24361660749102815,0.1237,1.0,0.3843909090909091,0.3248797996229831,0.0,1.0,0.4347064935064935,0.3243805414511174,0.0,1.0,9,0.503816883116883,0.33933065757385644,0.0,1.0,77
complete,1.0,0.3,1.0,0.0,0.5,0.2912545454545455,0.339329484193424,-0.0288,1.0,0.30358701298701296,0.33367851093905687,-0.0846,1.0,0.8731701298701299,0.2504085176888997,0.1237,1.0,0.37901688311688314,0.3265360024312656,0.0,1.0,0.4272389610389611,0.32496115338500103,0.0,1.0,9,0.4757935064935065,0.34869822525429733,0.0,1.0,77
ward,3.0,0.3,1.0,1.0,0.5,0.31316883116883115,0.3524063877760832,-0.0606,1.0,0.3319649350649351,0.3445404139174364,-0.1243,1.0,0.8729844155844155,0.22776309637167805,0.1573,1.0,0.3850701298701299,0.3298728362093707,0.0,1.0,0.4411285714285715,0.331208771551275,0.0,1.0,10,0.5216311688311687,0.3186742432551119,0.0,1.0,77
weighted,3.0,0.0,0.7,0.0,0.5,0.328,0.35399226347111395,-0.0606,1.0,0.335,0.34815285380187483,-0.1243,1.0,0.8726961038961039,0.2295774964318961,0.0911,1.0,0.3989298701298702,0.3328516872890266,0.0,1.0,0.4485922077922078,0.33163846367487615,0.0,1.0,10,0.5241415584415584,0.3394957273991038,0.0,1.0,77
weighted,2.0,1.0,0.7,0.0,0.5,0.2768493506493507,0.3282416047228122,-0.0289,1.0,0.2892298701298701,0.32496235069237733,-0.077,1.0,0.872687012987013,0.24920533147173018,0.1573,1.0,0.3709857142857143,0.3182761790639613,0.0,1.0,0.4225194805194805,0.3176444393976536,0.0,1.0,8,0.47441558441558435,0.3426853640267774,0.0,1.0,77
ward,0.0,1.0,1.0,0.3,0.5,0.24460389610389613,0.3169677702660284,-0.0478,1.0,0.26815974025974026,0.3124865878720757,-0.1408,1.0,0.872490909090909,0.23762709090703393,0.1328,1.0,0.35664285714285715,0.3093878482274276,0.0,1.0,0.41019090909090905,0.30891222229977655,0.0,1.0,7,0.4211831168831168,0.34519564390661606,0.0,1.0,77
weighted,2.0,1.0,1.0,0.0,0.5,0.2765831168831169,0.3284676549742927,-0.0289,1.0,0.2890402597402597,0.32531891296449406,-0.077,1.0,0.8723896103896105,0.24913919417440966,0.1573,1.0,0.3709402597402598,0.31828877285353285,0.0,1.0,0.4224298701298701,0.31763371540144064,0.0,1.0,8,0.4723727272727273,0.3455880855015317,0.0,1.0,77
weighted,1.0,0.3,0.7,0.0,0.5,0.30288961038961043,0.3432673527681764,-0.0289,1.0,0.31344935064935064,0.33741423253585523,-0.077,1.0,0.8720922077922078,0.25204365101546117,0.1237,1.0,0.3862077922077922,0.3270381818791408,0.0,1.0,0.4344467532467532,0.32726577490553993,0.0,1.0,9,0.49739999999999995,0.34924412256021886,0.0,1.0,77
ward,3.0,0.0,0.3,1.0,0.5,0.32561818181818186,0.358253698008763,-0.0606,1.0,0.3481896103896104,0.3507456593521774,-0.1243,1.0,0.8718532467532467,0.22922086472902267,0.1573,1.0,0.3939792207792208,0.3323787111416315,0.0,1.0,0.45216233766233765,0.33680944168790716,0.0,1.0,10,0.5473727272727272,0.305425466766779,0.0,1.0,77
ward,1.0,0.0,1.0,0.3,0.5,0.3129,0.3565560752605329,-0.0606,1.0,0.3306311688311688,0.3485132147375273,-0.1243,1.0,0.8717337662337663,0.22960903394734075,0.1573,1.0,0.3870636363636364,0.33055568244573635,0.0,1.0,0.44166623376623376,0.3325977835360426,0.0,1.0,10,0.5025376623376623,0.342096897885069,0.0,1.0,77
weighted,2.0,0.0,1.0,0.0,0.5,0.33274675324675324,0.3564178725766372,-0.0552,1.0,0.3377961038961039,0.3508078552192377,-0.1003,1.0,0.8714441558441559,0.23885305676416638,0.0911,1.0,0.40346233766233774,0.33342183415403265,0.0,1.0,0.45015324675324675,0.33423485738632347,0.0,1.0,10,0.5260636363636363,0.34909233471705653,0.0,1.0,77
weighted,3.0,0.3,0.7,0.0,0.5,0.308261038961039,0.34236815005246785,-0.0606,1.0,0.3172,0.3378394139386191,-0.1243,1.0,0.8711181818181818,0.2363333303748011,0.0911,1.0,0.3858948051948052,0.3254692196814116,0.0,1.0,0.4363350649350649,0.3258975816196175,0.0,1.0,9,0.5076311688311688,0.3347325609201953,0.0,1.0,77
ward,0.0,1.0,0.7,0.3,0.5,0.23448961038961041,0.31208583425718645,-0.0478,1.0,0.26037662337662343,0.3075440797869064,-0.1408,1.0,0.8706805194805195,0.23768285594489083,0.1328,1.0,0.3510649350649351,0.3085926882024407,0.0,1.0,0.40417142857142857,0.30585256946543465,0.0,1.0,7,0.4149298701298701,0.3395768004347317,0.0,1.0,77
ward,3.0,0.0,0.7,1.0,0.5,0.31706753246753255,0.35705888395080865,-0.0606,1.0,0.33848181818181816,0.3492612004831455,-0.1243,1.0,0.870651948051948,0.23246236484135158,0.1573,1.0,0.38792337662337667,0.3313754487359648,0.0,1.0,0.4461974025974026,0.3350820042969229,0.0,1.0,10,0.5322610389610389,0.31349262016452933,0.0,1.0,77
ward,3.0,0.0,1.0,1.0,0.5,0.31696233766233767,0.3571409143984941,-0.0606,1.0,0.3382428571428571,0.34942034948010364,-0.1243,1.0,0.870651948051948,0.23246236484135158,0.1573,1.0,0.38780000000000003,0.331480243676832,0.0,1.0,0.4459974025974026,0.33523351348676655,0.0,1.0,10,0.5266090909090908,0.3173669399806477,0.0,1.0,77
average,3.0,1.0,0.7,0.0,0.5,0.2959766233766234,0.32972575298390966,-0.0552,1.0,0.30657532467532467,0.32730606834909337,-0.1003,1.0,0.8705493506493507,0.248727337608081,0.1573,1.0,0.38065064935064935,0.31846052850214274,0.0,1.0,0.43202467532467537,0.3205803727073046,0.0,1.0,8,0.49970649350649343,0.33844882033153606,0.0,1.0,77
weighted,3.0,0.0,0.0,0.3,0.5,0.36318181818181816,0.35695513877515883,-0.0606,1.0,0.367164935064935,0.35202405900889744,-0.1243,1.0,0.8704805194805195,0.23260795959567382,0.0911,1.0,0.4197415584415584,0.3331464384347026,0.0,1.0,0.4687090909090909,0.3363917371554276,0.0,1.0,10,0.595374025974026,0.31041630965427053,0.0,1.0,77
weighted,2.0,0.0,0.7,0.0,0.5,0.3247064935064935,0.35413453175482756,-0.0606,1.0,0.33155584415584416,0.3495012611661865,-0.1243,1.0,0.8700974025974026,0.2364260456425826,0.0911,1.0,0.39745844155844157,0.33288136818675046,0.0,1.0,0.44535584415584406,0.3327144200707097,0.0,1.0,10,0.5211025974025973,0.34343178077341874,0.0,1.0,77
weighted,3.0,0.0,1.0,0.0,0.5,0.3250636363636364,0.3539508018160961,-0.0606,1.0,0.3324623376623377,0.34938190804971203,-0.1243,1.0,0.8700974025974026,0.2364260456425826,0.0911,1.0,0.39780000000000004,0.3327896465203941,0.0,1.0,0.4457545454545454,0.3327449698295548,0.0,1.0,10,0.5206675324675324,0.3419313139964134,0.0,1.0,77
weighted,1.0,0.0,0.3,0.0,0.5,0.3250636363636364,0.3539508018160961,-0.0606,1.0,0.3324623376623377,0.34938190804971203,-0.1243,1.0,0.8700974025974026,0.2364260456425826,0.0911,1.0,0.39780000000000004,0.3327896465203941,0.0,1.0,0.4457545454545454,0.3327449698295548,0.0,1.0,10,0.5216688311688311,0.3409189583630707,0.0,1.0,77
average,2.0,0.7,0.3,0.0,0.5,0.28803376623376625,0.33220553355141325,-0.0552,1.0,0.29770259740259736,0.32985260225445057,-0.1003,1.0,0.8700714285714285,0.24856243661896935,0.1573,1.0,0.3773077922077922,0.3184119808513353,0.0,1.0,0.42903636363636355,0.31936939606859394,0.0,1.0,8,0.48945064935064925,0.34389859522580146,0.0,1.0,77
average,3.0,1.0,0.3,0.0,0.5,0.2908181818181818,0.3320153899293539,-0.0552,1.0,0.30085584415584415,0.32983000560245573,-0.1003,1.0,0.8700714285714285,0.24856243661896935,0.1573,1.0,0.3788207792207793,0.31841647983915505,0.0,1.0,0.4306493506493506,0.3198720201155848,0.0,1.0,8,0.49493376623376617,0.34105320132285627,0.0,1.0,77
weighted,1.0,0.7,0.3,0.0,0.5,0.24408961038961036,0.30573164176312023,-0.0289,1.0,0.2586519480519481,0.30278015367134625,-0.077,1.0,0.8699000000000001,0.2448211852092721,0.1573,1.0,0.3542818181818182,0.30595719916578124,0.0,1.0,0.40654025974025976,0.30197873248402746,0.0,1.0,7,0.43751948051948053,0.3369932752186418,0.0,1.0,77
complete,1.0,1.0,0.7,0.0,0.5,0.22397532467532466,0.3026422310922238,-0.0288,1.0,0.24224805194805196,0.2996359542738616,-0.0846,1.0,0.8698077922077923,0.24477827484355186,0.1573,1.0,0.3449987012987013,0.3054655962916183,0.0,1.0,0.3964961038961039,0.2995216950889805,0.0,1.0,7,0.4025909090909091,0.33629822424693395,0.0,1.0,77
average,1.0,0.3,0.3,0.0,0.5,0.3007298701298702,0.3297548664764755,-0.0552,1.0,0.31215974025974025,0.3279648184567776,-0.1003,1.0,0.8696311688311689,0.2503417670449845,0.1275,1.0,0.38548831168831177,0.3177705628949984,0.0,1.0,0.4352623376623377,0.3210747924515129,0.0,1.0,8,0.504751948051948,0.3392197903020529,0.0,1.0,77
complete,3.0,0.7,0.3,0.3,0.5,0.3100311688311688,0.3419505961353704,-0.0606,1.0,0.31944675324675326,0.33597923621078624,-0.1243,1.0,0.86947012987013,0.23410029433786297,0.1573,1.0,0.3854298701298702,0.3266210879318745,0.0,1.0,0.4367857142857143,0.3254225619435327,0.0,1.0,9,0.5120363636363635,0.3303326894067146,0.0,1.0,77
complete,2.0,0.3,0.0,0.3,0.5,0.3191376623376624,0.34126770580162835,-0.0606,1.0,0.329287012987013,0.33721862088694915,-0.1243,1.0,0.8692857142857143,0.23632444114866755,0.1237,1.0,0.3861987012987013,0.32121937905243647,0.0,1.0,0.4426675324675325,0.32699452930074013,0.0,1.0,9,0.5424844155844155,0.3144797076289228,0.0,1.0,77
average,2.0,0.7,0.7,0.0,0.5,0.29885844155844155,0.3296823261792689,-0.0552,1.0,0.31046363636363633,0.32758910115748124,-0.1003,1.0,0.8692675324675326,0.25109370809433,0.1237,1.0,0.3834753246753247,0.31814574629347925,0.0,1.0,0.4339090909090909,0.3208704675259822,0.0,1.0,8,0.5010324675324674,0.34100766622816386,0.0,1.0,77
average,1.0,0.3,0.0,0.0,0.5,0.29355714285714285,0.3290184277903032,-0.0606,1.0,0.3038935064935065,0.3268383397758665,-0.1243,1.0,0.8692558441558441,0.24147110794531781,0.1573,1.0,0.37850259740259745,0.31718838516182335,0.0,1.0,0.43140779220779224,0.318679556419205,0.0,1.0,8,0.5027987012987012,0.3301098835132304,0.0,1.0,77
complete,3.0,0.0,0.7,0.3,0.5,0.3297883116883117,0.35185316372660674,-0.0606,1.0,0.3399766233766234,0.34768436420965376,-0.1243,1.0,0.869035064935065,0.23727850848450677,0.0911,1.0,0.3961077922077922,0.32842473124770255,0.0,1.0,0.44828961038961035,0.3332761043192833,0.0,1.0,10,0.5343051948051948,0.3306462062979822,0.0,1.0,77
ward,2.0,1.0,0.7,0.7,0.5,0.27996363636363636,0.34261455981870337,-0.0606,1.0,0.3023844155844156,0.335377364531721,-0.1243,1.0,0.8689909090909091,0.22879071771983667,0.1573,1.0,0.36748701298701303,0.3238891558633647,0.0,1.0,0.4247636363636364,0.3248035473820624,0.0,1.0,9,0.47586493506493505,0.3240178950350086,0.0,1.0,77
ward,2.0,1.0,0.3,0.7,0.5,0.28742597402597403,0.34247132760924803,-0.0606,1.0,0.30936103896103895,0.33574892565641967,-0.1243,1.0,0.8689909090909091,0.22879071771983667,0.1573,1.0,0.37120519480519487,0.32381926251878346,0.0,1.0,0.4287584415584415,0.32562990599067115,0.0,1.0,9,0.4900376623376623,0.32019383213920577,0.0,1.0,77
average,3.0,1.0,1.0,0.0,0.5,0.29947792207792207,0.3291316543211876,-0.0552,1.0,0.3109207792207792,0.32715385289543497,-0.1003,1.0,0.868844155844156,0.2523746912895748,0.0911,1.0,0.38499350649350655,0.31765201589882536,0.0,1.0,0.43370909090909093,0.32104650841693644,0.0,1.0,8,0.502616883116883,0.33984414701509114,0.0,1.0,77
average,3.0,0.7,0.0,0.0,0.5,0.31137012987012985,0.3410962084126553,-0.0606,1.0,0.3197792207792208,0.3384417958506509,-0.1243,1.0,0.868809090909091,0.245852322996042,0.1275,1.0,0.3895259740259741,0.32608254488487537,0.0,1.0,0.4389545454545455,0.32726376730159074,0.0,1.0,9,0.5193623376623376,0.332411222808558,0.0,1.0,77
complete,1.0,1.0,1.0,0.0,0.5,0.2324974025974026,0.3061165112090688,-0.0288,1.0,0.24797532467532468,0.3037609694051978,-0.0846,1.0,0.8687922077922079,0.24897399789454566,0.1573,1.0,0.3485571428571429,0.3080538165281369,0.0,1.0,0.3993896103896104,0.30327752220774884,0.0,1.0,7,0.4116532467532467,0.3392754635274945,0.0,1.0,77
complete,0.3,0.3,0.3,0.0,0.5,0.2324974025974026,0.3061165112090688,-0.0288,1.0,0.24797532467532468,0.3037609694051978,-0.0846,1.0,0.8687922077922079,0.24897399789454566,0.1573,1.0,0.3485571428571429,0.3080538165281369,0.0,1.0,0.3993896103896104,0.30327752220774884,0.0,1.0,7,0.4116532467532467,0.3392754635274945,0.0,1.0,77
ward,2.0,1.0,0.0,0.7,0.5,0.2886051948051948,0.3413623903294789,-0.0606,1.0,0.31070909090909093,0.334062166693651,-0.1243,1.0,0.8687558441558442,0.2294174335779262,0.1573,1.0,0.3714246753246754,0.3237006104956927,0.0,1.0,0.4290233766233767,0.3254494865331674,0.0,1.0,9,0.4978233766233766,0.3149261529171495,0.0,1.0,77
complete,3.0,0.3,1.0,0.3,0.5,0.32536363636363635,0.3525326629093334,-0.0606,1.0,0.3340090909090909,0.346076949697839,-0.1243,1.0,0.8687311688311689,0.2354890298598814,0.1573,1.0,0.39725714285714286,0.333311820944663,0.0,1.0,0.44535714285714284,0.3311020188168051,0.0,1.0,10,0.5236623376623375,0.33826624495750707,0.0,1.0,77
complete,3.0,0.3,0.7,0.3,0.5,0.32127142857142854,0.35037846137663836,-0.0606,1.0,0.32975454545454547,0.34358968905860776,-0.1243,1.0,0.8685818181818181,0.23584503096410672,0.1573,1.0,0.38912727272727277,0.3282255882600653,0.0,1.0,0.4419194805194805,0.3298293301437984,0.0,1.0,10,0.5250350649350649,0.3345056099023821,0.0,1.0,77
ward,2.0,0.0,0.7,0.7,0.5,0.3208623376623377,0.35866897701788314,-0.0606,1.0,0.3403038961038961,0.35134847113177897,-0.1243,1.0,0.8685558441558441,0.23346742173438328,0.1573,1.0,0.3898324675324676,0.3311308206350336,0.0,1.0,0.44762727272727276,0.33545705887208194,0.0,1.0,10,0.5320272727272726,0.32011891606874704,0.0,1.0,77
average,3.0,0.0,0.3,0.0,0.5,0.3378532467532468,0.3571317766120539,-0.0606,1.0,0.34224415584415585,0.35220748109398975,-0.1243,1.0,0.8684584415584417,0.24312605749145344,0.0435,1.0,0.4055025974025974,0.33239924163182044,0.0,1.0,0.45282987012987014,0.33568896436446494,0.0,1.0,10,0.5462740259740259,0.3330820024623231,0.0,1.0,77
weighted,3.0,0.3,0.0,0.3,0.5,0.34342727272727275,0.3528438272083777,-0.0606,1.0,0.3497844155844156,0.3491312413022213,-0.1243,1.0,0.868338961038961,0.23871665982256582,0.0911,1.0,0.4084285714285715,0.3318558554464017,0.0,1.0,0.45677532467532467,0.3339598180028235,0.0,1.0,10,0.5710558441558441,0.31663633057889806,0.0,1.0,77
complete,0.3,0.3,0.7,0.0,0.5,0.2557285714285714,0.3133086693670582,-0.0288,1.0,0.2718558441558442,0.3110819800470636,-0.0846,1.0,0.8682,0.253238954964848,0.126,1.0,0.36126233766233773,0.310277216242525,0.0,1.0,0.40999610389610397,0.3100532750374421,0.0,1.0,7,0.4364324675324675,0.3454925012592586,0.0,1.0,77
average,2.0,0.3,0.0,0.0,0.5,0.3143428571428572,0.3401077497059109,-0.0606,1.0,0.3232974025974026,0.33794536943199305,-0.1243,1.0,0.868038961038961,0.24723607266112,0.0911,1.0,0.3914,0.32553997260894674,0.0,1.0,0.4403207792207792,0.3277502542769626,0.0,1.0,9,0.5272571428571429,0.32645033170814247,0.0,1.0,77
average,3.0,1.0,0.0,0.0,0.5,0.2846662337662338,0.3273026164819728,-0.0606,1.0,0.2941623376623377,0.3244474876122667,-0.1243,1.0,0.8680220779220779,0.24071769024249592,0.1573,1.0,0.3737298701298702,0.3156389138128728,0.0,1.0,0.42654155844155844,0.3152374274661772,0.0,1.0,8,0.4895740259740259,0.33484853928368113,0.0,1.0,77
average,3.0,0.7,0.7,0.0,0.5,0.31180389610389614,0.33810821884000103,-0.0552,1.0,0.3213922077922078,0.33665813974440695,-0.1003,1.0,0.8678688311688312,0.2536985209810741,0.0911,1.0,0.3921298701298701,0.3246308897229602,0.0,1.0,0.43911558441558446,0.3268329459560661,0.0,1.0,9,0.5195831168831168,0.33926218662474295,0.0,1.0,77
weighted,2.0,0.3,1.0,0.0,0.5,0.3125805194805195,0.34399605443182796,-0.0552,1.0,0.32001688311688314,0.33983663814258064,-0.1003,1.0,0.8677909090909092,0.2461730650767939,0.0911,1.0,0.391074025974026,0.32632227214729914,0.0,1.0,0.4380844155844155,0.3276312514092377,0.0,1.0,9,0.511964935064935,0.34361567581609875,0.0,1.0,77
weighted,1.0,0.7,0.7,0.0,0.5,0.263151948051948,0.31393606951568714,-0.0289,1.0,0.2775077922077922,0.31194404583432794,-0.077,1.0,0.8677064935064935,0.250083805349515,0.1573,1.0,0.3643051948051948,0.31079268318457237,0.0,1.0,0.41525844155844155,0.3100107284907886,0.0,1.0,7,0.45927012987012983,0.33950032460437596,0.0,1.0,77
weighted,2.0,0.3,0.7,0.0,0.5,0.30372467532467534,0.3396342773898732,-0.0552,1.0,0.31300129870129867,0.3356425481493422,-0.1003,1.0,0.8676727272727273,0.24584182468142374,0.1237,1.0,0.3841922077922078,0.32535711120154015,0.0,1.0,0.43339350649350644,0.32475935719807136,0.0,1.0,9,0.5046896103896104,0.3397250215713679,0.0,1.0,77
average,3.0,0.7,1.0,0.0,0.5,0.3121285714285714,0.33838544181985947,-0.0552,1.0,0.3221935064935065,0.3369993211052017,-0.1003,1.0,0.8675545454545455,0.2542940784278995,0.0911,1.0,0.39280649350649355,0.3249214783616059,0.0,1.0,0.439374025974026,0.32700148075545327,0.0,1.0,9,0.5192883116883116,0.3401667234364838,0.0,1.0,77
